Donor / Item Receiving Statistics,,,,,,,,,,,,,,,1/7/2021 4:16 PM,,,,,
ST LOUIS AREA FOODBANK,,,,,,,,,,,,,,,,,Page,1,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,FA\WBESHORE,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Search Name: FIELDS FOODS|SAL|WM|TARGET|SAM'S|FIELD'S*|RULER*|FRESH THYME|COSTCO|ALDI|TRADER JOE'S|GREENLEAF*|STARBUCKS|BIG LOTS|KROGER,,,,,,,,,,,,,,,,,,,,
Posting Date: 07/01/20..07/31/20,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Donor No.,,Donor Name,,,,,,,,,,,,,,,,,,
,Document No.,Item No.,Description,,Order No.,UNC Product Category,UNC Product Source,Posting Date,Lot No.,Pallet No.,Expiration Date,Quantity,,Unit of Measure,,Ext. Gross Weight,,,,
016473,,"WALMART 2694, 1202 S KIRKWOOD RD, KIRKWOOD, MO  63122   Tel#: 314-835-9406  Contact: LARRY/TRACY/TIM",,,,,,,,,,,,,,,,,,
,DOR84148-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/1/2020,362650,,12/31/9999,655.,,LB,,655.,,,,
,DOR84386-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/1/2020,363422,,12/31/9999,"1,005.",,LB,,"1,005.",,,,
,DOR84328-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/5/2020,363302,,12/31/9999,350.,,LB,,350.,,,,
,DOR84093-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/6/2020,362421,,12/31/9999,"1,435.",,LB,,"1,435.",,,,
,DOR84284-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/8/2020,363025,,12/31/9999,535.,,LB,,535.,,,,
,DOR84510-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/10/2020,363961,,12/31/9999,"1,020.",,LB,,"1,020.",,,,
,DOR84560-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/13/2020,364138,,12/31/9999,"1,160.",,LB,,"1,160.",,,,
,DOR84582-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/15/2020,364290,,12/31/9999,915.,,LB,,915.,,,,
,DOR84685-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/17/2020,364764,,12/31/9999,"1,030.",,LB,,"1,030.",,,,
,DOR84761-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/20/2020,365094,,12/31/9999,805.,,LB,,805.,,,,
,DOR84884-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/22/2020,365870,,12/31/9999,805.,,LB,,805.,,,,
,DOR84980-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/24/2020,366252,,12/31/9999,975.,,LB,,975.,,,,
,DOR85115-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/27/2020,366749,,12/31/9999,625.,,LB,,625.,,,,
,DOR85115-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/27/2020,366751,,12/31/9999,175.,,LB,,175.,,,,
,DOR85059-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/30/2020,366608,,12/31/9999,645.,,LB,,645.,,,,
,DOR85268-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/31/2020,367453,,12/31/9999,"1,185.",,LB,,"1,185.",,,,
,DOR84328-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,7/5/2020,363303,,12/31/9999,50.,,LB,,50.,,,,
,DOR84560-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,7/13/2020,364139,,12/31/9999,195.,,LB,,195.,,,,
,DOR84685-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,7/17/2020,364765,,12/31/9999,405.,,LB,,405.,,,,
,DOR85115-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,7/27/2020,366752,,12/31/9999,120.,,LB,,120.,,,,
,DOR84148-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/1/2020,362651,,12/31/9999,160.,,LB,,160.,,,,
,DOR84386-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/1/2020,363423,,12/31/9999,160.,,LB,,160.,,,,
,DOR84328-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/5/2020,363304,,12/31/9999,70.,,LB,,70.,,,,
,DOR84093-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/6/2020,362422,,12/31/9999,380.,,LB,,380.,,,,
,DOR84284-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/8/2020,363026,,12/31/9999,160.,,LB,,160.,,,,
,DOR84560-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/13/2020,364140,,12/31/9999,335.,,LB,,335.,,,,
,DOR84582-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/15/2020,364291,,12/31/9999,260.,,LB,,260.,,,,
,DOR84761-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/20/2020,365095,,12/31/9999,215.,,LB,,215.,,,,
,DOR84884-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/22/2020,365871,,12/31/9999,145.,,LB,,145.,,,,
,DOR85115-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/27/2020,366750,,12/31/9999,240.,,LB,,240.,,,,
,DOR85059-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/30/2020,366609,,12/31/9999,165.,,LB,,165.,,,,
,DOR85268-1R,40670,"RETAIL, NON FOOD",,,RETAILWHSL,A2H LOCAL,7/31/2020,367454,,12/31/9999,45.,,LB,,45.,,,,
,,,,,,,,,,Donor Total,,"16,425.",,,,"16,425.",,,,
1000000,,"SAVE A LOT KITCHEN, 400 NORTHWEST PLAZA DR, ST. ANN, MO  63074   Tel#: 314-592-9481  Contact: Stephanie Shepard",,,,,,,,,,,,,,,,,,
,DOR84329-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,7/5/2020,363305,,12/31/9999,115.,,LB,,115.,,,,
,DOR84762-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,7/20/2020,365096,,12/31/9999,20.,,LB,,20.,,,,
,DOR84329-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/5/2020,363306,,12/31/9999,649.,,LB,,649.,,,,
,DOR84762-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/20/2020,365097,,12/31/9999,625.,,LB,,625.,,,,
,DOR85226-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/31/2020,367253,,12/31/9999,200.,,LB,,200.,,,,
,,,,,,,,,,Donor Total,,"1,609.",,,,"1,609.",,,,
10000421,,"SAVE A LOT 421, 6840 PAGE, ST LOUIS, MO  63133   Tel#: 314-726-2184  Contact: CINDY/ANN",,,,,,,,,,,,,,,,,,
,MCD0035874-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,7/14/2020,363908,,12/31/9999,75.,,LB,,75.,,,,
,MCD0036071-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,7/21/2020,365259,,12/31/9999,35.,,LB,,35.,,,,
,MCD0036335-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,7/28/2020,366463,,12/31/9999,45.,,LB,,45.,,,,
,MCD0035874-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/14/2020,363909,,12/31/9999,25.,,LB,,25.,,,,
,MCD0036071-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/21/2020,365260,,12/31/9999,20.,,LB,,20.,,,,
,MCD0036335-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/28/2020,366464,,12/31/9999,15.,,LB,,15.,,,,
,MCD0035874-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,7/14/2020,363910,,12/31/9999,65.,,LB,,65.,,,,
,MCD0036071-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,7/21/2020,365261,,12/31/9999,65.,,LB,,65.,,,,
,MCD0036335-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,7/28/2020,366465,,12/31/9999,32.,,LB,,32.,,,,
,,,,,,,,,,Donor Total,,377.,,,,377.,,,,
1000404,,"SAVE A LOT 404, 3427 S JEFFERSON, ST LOUIS, MO  63118   Tel#: 314-773-2210  Contact: BILL/NICKI",,,,,,,,,,,,,,,,,,
,MCD0035821-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/14/2020,363692,,12/31/9999,19.,,LB,,19.,,,,
,,,,,,,,,,Donor Total,,19.,,,,19.,,,,
1000405,,"SAVE A LOT 405, 3160 TELEGRAPH RD, ST LOUIS, MO  63125   Tel#: 314-487-2656  Contact: CORY",,,,,,,,,,,,,,,,,,
,MCD0036181-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/24/2020,365657,,12/31/9999,22.,,LB,,22.,,,,
,MCD0036418-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/31/2020,367022,,12/31/9999,29.,,LB,,29.,,,,
,MCD0035781-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,7/13/2020,363592,,12/31/9999,60.,,LB,,60.,,,,
,MCD0035936-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,7/17/2020,364533,,12/31/9999,70.,,LB,,70.,,,,
,MCD0036418-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,7/31/2020,367020,,12/31/9999,32.,,LB,,32.,,,,
,MCD0035590-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/6/2020,362234,,12/31/9999,35.,,LB,,35.,,,,
,MCD0035781-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/13/2020,363593,,12/31/9999,187.,,LB,,187.,,,,
,MCD0035936-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/17/2020,364534,,12/31/9999,47.,,LB,,47.,,,,
,MCD0036051-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/21/2020,365008,,12/31/9999,125.,,LB,,125.,,,,
,MCD0036181-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/24/2020,365656,,12/31/9999,150.,,LB,,150.,,,,
,MCD0036418-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,7/31/2020,367021,,12/31/9999,69.,,LB,,69.,,,,
,,,,,,,,,,Donor Total,,826.,,,,826.,,,,
1000407,,"SAVE A LOT 407, 2980 HOMER ADAMS, ALTON, IL  62002   Tel#: 618-462-9950  Contact: ERIN/MISSY/LINDA",,,,,,,,,,,,,,,,,,
,DOR84094-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/6/2020,362423,,12/31/9999,105.,,LB,,105.,,,,
,DOR84583-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/15/2020,364292,,12/31/9999,120.,,LB,,120.,,,,
,DOR84686-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,7/17/2020,364766,,12/31/9999,110.,,LB,,110.,,,,
