Donor / Item Receiving Statistics,,,,,,,,,,,,,,,1/7/2021 4:16 PM,,,,,
ST LOUIS AREA FOODBANK,,,,,,,,,,,,,,,,,Page,1,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,FA\WBESHORE,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Search Name: FIELDS FOODS|SAL|WM|TARGET|SAM'S|FIELD'S*|RULER*|FRESH THYME|COSTCO|ALDI|TRADER JOE'S|GREENLEAF*|STARBUCKS|BIG LOTS|KROGER,,,,,,,,,,,,,,,,,,,,
Posting Date: 06/01/20..06/30/20,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Donor No.,,Donor Name,,,,,,,,,,,,,,,,,,
,Document No.,Item No.,Description,,Order No.,UNC Product Category,UNC Product Source,Posting Date,Lot No.,Pallet No.,Expiration Date,Quantity,,Unit of Measure,,Ext. Gross Weight,,,,
016473,,"WALMART 2694, 1202 S KIRKWOOD RD, KIRKWOOD, MO  63122   Tel#: 314-835-9406  Contact: LARRY/TRACY/TIM",,,,,,,,,,,,,,,,,,
,DOR82891-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/1/2020,356860,,12/31/9999,585.,,LB,,585.,,,,
,DOR83009-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/3/2020,357240,,12/31/9999,515.,,LB,,515.,,,,
,DOR83111-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/5/2020,357738,,12/31/9999,"2,020.",,LB,,"2,020.",,,,
,DOR83252-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/9/2020,358172,,12/31/9999,500.,,LB,,500.,,,,
,DOR83305-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/10/2020,358361,,12/31/9999,365.,,LB,,365.,,,,
,DOR83443-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/12/2020,359078,,12/31/9999,635.,,LB,,635.,,,,
,DOR83497-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/15/2020,359198,,12/31/9999,965.,,LB,,965.,,,,
,DOR83747-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/17/2020,360308,,12/31/9999,595.,,LB,,595.,,,,
,DOR83625-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/19/2020,359888,,12/31/9999,635.,,LB,,635.,,,,
,DOR83848-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/22/2020,360545,,12/31/9999,346.,,LB,,346.,,,,
,DOR83902-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/25/2020,360812,,12/31/9999,505.,,LB,,505.,,,,
,DOR83305-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,6/10/2020,358362,,12/31/9999,45.,,LB,,45.,,,,
,DOR83497-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,6/15/2020,359199,,12/31/9999,45.,,LB,,45.,,,,
,DOR83826-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,6/23/2020,360496,,12/31/9999,655.,,LB,,655.,,,,
,DOR82891-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/1/2020,356861,,12/31/9999,340.,,LB,,340.,,,,
,DOR83009-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/3/2020,357241,,12/31/9999,205.,,LB,,205.,,,,
,DOR83305-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/10/2020,358363,,12/31/9999,335.,,LB,,335.,,,,
,DOR83443-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/12/2020,359079,,12/31/9999,315.,,LB,,315.,,,,
,DOR83497-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/15/2020,359200,,12/31/9999,125.,,LB,,125.,,,,
,DOR83747-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/17/2020,360309,,12/31/9999,205.,,LB,,205.,,,,
,DOR83625-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/19/2020,359889,,12/31/9999,260.,,LB,,260.,,,,
,DOR83848-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/22/2020,360546,,12/31/9999,126.,,LB,,126.,,,,
,DOR83826-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/23/2020,360497,,12/31/9999,85.,,LB,,85.,,,,
,DOR83902-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/25/2020,360813,,12/31/9999,185.,,LB,,185.,,,,
,DOR83111-1R,40670,"RETAIL, NON FOOD",,,RETAILWHSL,A2H LOCAL,6/5/2020,357739,,12/31/9999,60.,,LB,,60.,,,,
,,,,,,,,,,Donor Total,,"10,652.",,,,"10,652.",,,,
1000000,,"SAVE A LOT KITCHEN, 400 NORTHWEST PLAZA DR, ST. ANN, MO  63074   Tel#: 314-592-9481  Contact: Stephanie Shepard",,,,,,,,,,,,,,,,,,
,DOR83626-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/19/2020,359890,,12/31/9999,235.,,LB,,235.,,,,
,DOR83112-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/5/2020,357741,,12/31/9999,285.,,LB,,285.,,,,
,DOR83444-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/12/2020,359080,,12/31/9999,375.,,LB,,375.,,,,
,DOR83626-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/19/2020,359891,,12/31/9999,440.,,LB,,440.,,,,
,DOR83112-1R,40693,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,6/5/2020,357740,,12/31/9999,10.,,LB,,10.,,,,
,,,,,,,,,,Donor Total,,"1,345.",,,,"1,345.",,,,
10000421,,"SAVE A LOT 421, 6840 PAGE, ST LOUIS, MO  63133   Tel#: 314-726-2184  Contact: CINDY/ANN",,,,,,,,,,,,,,,,,,
,MCD0034605-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/9/2020,358308,,12/31/9999,15.,,LB,,15.,,,,
,MCD0034374-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,6/2/2020,357056,,12/31/9999,30.,,LB,,30.,,,,
,MCD0034605-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,6/9/2020,358307,,12/31/9999,30.,,LB,,30.,,,,
,MCD0034813-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,6/16/2020,359410,,12/31/9999,45.,,LB,,45.,,,,
,MCD0035010-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,6/23/2020,360205,,12/31/9999,50.,,LB,,50.,,,,
,MCD0034374-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/2/2020,357057,,12/31/9999,15.,,LB,,15.,,,,
,MCD0034605-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/9/2020,358309,,12/31/9999,15.,,LB,,15.,,,,
,MCD0034813-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/16/2020,359411,,12/31/9999,20.,,LB,,20.,,,,
,MCD0035010-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/23/2020,360206,,12/31/9999,10.,,LB,,10.,,,,
,MCD0034374-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,6/2/2020,357058,,12/31/9999,10.,,LB,,10.,,,,
,MCD0034605-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,6/9/2020,358310,,12/31/9999,65.,,LB,,65.,,,,
,MCD0035010-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,6/23/2020,360207,,12/31/9999,20.,,LB,,20.,,,,
,,,,,,,,,,Donor Total,,325.,,,,325.,,,,
1000404,,"SAVE A LOT 404, 3427 S JEFFERSON, ST LOUIS, MO  63118   Tel#: 314-773-2210  Contact: BILL/NICKI",,,,,,,,,,,,,,,,,,
,MCD0034420-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/2/2020,357374,,12/31/9999,42.,,LB,,42.,,,,
,MCD0034582-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/9/2020,358161,,12/31/9999,35.,,LB,,35.,,,,
,MCD0034985-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/23/2020,360131,,12/31/9999,9.,,LB,,9.,,,,
,MCD0034582-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,6/9/2020,358160,,12/31/9999,20.,,LB,,20.,,,,
,,,,,,,,,,Donor Total,,106.,,,,106.,,,,
1000405,,"SAVE A LOT 405, 3160 TELEGRAPH RD, ST LOUIS, MO  63125   Tel#: 314-487-2656  Contact: CORY",,,,,,,,,,,,,,,,,,
,MCD0034669-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/12/2020,358666,,12/31/9999,34.,,LB,,34.,,,,
,MCD0034882-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/19/2020,359615,,12/31/9999,150.,,LB,,150.,,,,
,MCD0035139-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/26/2020,361068,,12/31/9999,38.,,LB,,38.,,,,
,MCD0034469-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,6/5/2020,357555,,12/31/9999,35.,,LB,,35.,,,,
,MCD0034669-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,6/12/2020,358664,,12/31/9999,40.,,LB,,40.,,,,
,MCD0034882-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,6/19/2020,359613,,12/31/9999,33.,,LB,,33.,,,,
,MCD0035139-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,6/26/2020,361066,,12/31/9999,38.,,LB,,38.,,,,
,MCD0034469-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/5/2020,357556,,12/31/9999,78.,,LB,,78.,,,,
,MCD0034669-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/12/2020,358665,,12/31/9999,243.,,LB,,243.,,,,
,MCD0034882-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/19/2020,359614,,12/31/9999,73.,,LB,,73.,,,,
,MCD0035139-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/26/2020,361067,,12/31/9999,113.,,LB,,113.,,,,
,MCD0035311-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,6/30/2020,361507,,12/31/9999,73.,,LB,,73.,,,,
,,,,,,,,,,Donor Total,,948.,,,,948.,,,,
1000407,,"SAVE A LOT 407, 2980 HOMER ADAMS, ALTON, IL  62002   Tel#: 618-462-9950  Contact: ERIN/MISSY/LINDA",,,,,,,,,,,,,,,,,,
,DOR83113-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/5/2020,357742,,12/31/9999,50.,,LB,,50.,,,,
,DOR83306-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/10/2020,358364,,12/31/9999,150.,,LB,,150.,,,,
,DOR83446-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/12/2020,359083,,12/31/9999,40.,,LB,,40.,,,,
,DOR83627-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,6/19/2020,359892,,12/31/9999,35.,,LB,,35.,,,,
